Customer ID,Gender,Age,City,Membership Type,Total Spend,Items Purchased,Average Rating,Discount Applied,Days Since Last Purchase,Satisfaction Level
1941,Female,58,Houston,Silver,2114.26,23,1.5,TRUE,320,Satisfied
2043,Female,26,New York,Silver,669.84,19,3.3,FALSE,86,Unsatisfied
672,Female,20,Houston,Bronze,1086.37,35,3.2,True,265,Neutral
4929,Female,56,New York,Bronze,2748.2,11,1.1,TRUE,168,Neutral
3618,Female,52,New York,Silver,603.6,50,4.4,TRUE,86,Satisfied
3215,Male,45,Miami,Gold,230.25,43,4.9,TRUE,174,Neutral
2765,Female,59,Chicago,Bronze,539.97,3,3.9,FALSE,332,Neutral
656,Male,30,San Francisco,Gold,296.19,35,4.7,True,303,Unsatisfied
6120,Male,66,Chicago,Gold,486.94,38,3.3,FALSE,176,Neutral
3150,Female,51,Los Angeles,Bronze,2728.93,8,3.0,TRUE,226,Unsatisfied
1067,Female,23,San Francisco,Bronze,2989.3,26,4.1,True,130,Satisfied
5848,Male,45,New York,Gold,1445.26,12,3.2,FALSE,81,Neutral
3335,Male,27,New York,Bronze,559.81,18,1.6,TRUE,142,Satisfied
739,Female,54,Houston,Bronze,2335.5,37,3.2,True,299,Satisfied
3491,Female,42,New York,Bronze,493.62,14,3.9,TRUE,197,Neutral
472,Female,28,San Francisco,Bronze,738.23,40,2.7,True,73,Neutral
3473,Female,52,Chicago,Silver,738.62,36,1.5,FALSE,303,Unsatisfied
5820,Female,69,San Francisco,Silver,2800.56,16,1.8,TRUE,306,Satisfied
910,Male,68,Miami,Bronze,1904.33,16,1.3,False,275,Unsatisfied
6207,Male,54,Houston,Silver,2133.54,12,4.4,TRUE,276,Satisfied
3804,Male,58,Los Angeles,Gold,184.08,43,1.9,TRUE,3,Unsatisfied
1244,Male,67,Miami,Gold,2903.69,38,4.6,False,2,Satisfied
1658,Male,30,San Francisco,Silver,943.34,8,1.0,FALSE,108,Unsatisfied
2326,Male,69,San Francisco,Bronze,1916.04,29,1.1,FALSE,50,Satisfied
3738,Female,39,Houston,Silver,2236.33,40,4.8,TRUE,6,Neutral
1280,Female,24,Chicago,Bronze,2123.92,6,2.9,False,122,Satisfied
3339,Male,32,San Francisco,Silver,1348.21,17,2.5,FALSE,84,Neutral
4706,Female,41,Houston,Bronze,2424.59,8,4.2,TRUE,98,Satisfied
3382,Male,67,San Francisco,Gold,2999.78,36,1.5,TRUE,17,Satisfied
5498,Female,40,Chicago,Silver,1519.71,3,4.2,TRUE,312,Neutral
5494,Male,56,New York,Bronze,2584.05,41,4.0,FALSE,231,Satisfied
4935,Male,62,New York,Silver,131.23,19,1.8,FALSE,145,Unsatisfied
5841,Male,54,Houston,Silver,1839.87,48,4.6,FALSE,47,Neutral
1219,Female,48,New York,Gold,168.58,3,1.6,False,323,Satisfied
5200,Male,28,Los Angeles,Gold,1046.34,20,1.6,FALSE,237,Unsatisfied
4611,Male,48,Los Angeles,Silver,2562.16,11,3.1,TRUE,180,Unsatisfied
3761,Female,57,Chicago,Silver,1841.02,29,4.0,FALSE,228,Unsatisfied
5592,Female,18,Houston,Gold,2305.62,10,4.5,TRUE,144,Unsatisfied
1594,Male,63,New York,Gold,1393.05,26,1.3,FALSE,251,Unsatisfied
5387,Female,43,San Francisco,Bronze,1064.63,40,4.2,TRUE,260,Neutral
2219,Female,52,Chicago,Gold,2979.72,44,4.7,FALSE,251,Satisfied
5353,Male,50,New York,Silver,900.15,27,1.4,FALSE,203,Unsatisfied
858,Male,66,San Francisco,Bronze,2007.3,34,3.3,False,4,Neutral
2627,Female,48,Miami,Gold,2170.32,31,2.8,FALSE,241,Neutral
5117,Female,38,New York,Gold,724.04,36,1.6,TRUE,292,Neutral
5169,Male,29,Chicago,Silver,1060.33,49,2.7,TRUE,348,Neutral
3931,Male,23,Miami,Silver,2084.09,9,2.9,FALSE,201,Unsatisfied
868,Female,50,New York,Bronze,2569.96,18,2.8,True,28,Satisfied
2791,Male,56,Chicago,Bronze,957.33,19,2.1,FALSE,62,Unsatisfied
4635,Female,23,San Francisco,Silver,2983.5,49,2.8,FALSE,305,Satisfied
5715,Female,39,Houston,Gold,2953.45,7,2.4,FALSE,303,Unsatisfied
3401,Female,48,Los Angeles,Bronze,1796.54,14,2.7,TRUE,83,Unsatisfied
4037,Male,58,New York,Bronze,358.09,19,2.1,TRUE,317,Neutral
1603,Male,60,San Francisco,Silver,1413.26,32,3.8,FALSE,364,Unsatisfied
4824,Female,29,Los Angeles,Bronze,2701.99,22,2.9,FALSE,276,Satisfied
4130,Male,47,Chicago,Bronze,2472.22,10,2.3,FALSE,208,Neutral
5645,Female,38,Houston,Silver,1852.11,32,2.6,FALSE,110,Unsatisfied
951,Female,57,Houston,Bronze,2681.12,49,2.7,True,23,Neutral
5220,Female,21,Los Angeles,Silver,475.8,4,4.1,FALSE,59,Satisfied
579,Male,64,Houston,Bronze,2181.8,2,1.2,True,48,Unsatisfied
4302,Male,23,Miami,Gold,769.52,20,3.3,FALSE,296,Satisfied
3343,Female,56,Chicago,Gold,233.95,10,4.0,TRUE,199,Neutral
3947,Male,43,Chicago,Gold,1179.02,41,2.6,FALSE,94,Satisfied
5473,Female,18,Miami,Gold,2501.32,43,3.4,TRUE,145,Unsatisfied
2630,Male,52,Chicago,Bronze,125.77,39,3.8,FALSE,361,Unsatisfied
4337,Male,20,Houston,Bronze,1841.81,50,3.8,TRUE,39,Unsatisfied
4498,Male,48,Chicago,Silver,2532.33,24,5.0,FALSE,299,Neutral
3680,Female,31,San Francisco,Gold,2655.9,12,3.8,TRUE,148,Satisfied
2602,Female,65,San Francisco,Bronze,2592.99,33,2.4,TRUE,241,Satisfied
5782,Female,36,San Francisco,Bronze,823.06,20,2.6,TRUE,241,Neutral
1127,Female,66,New York,Silver,2864.41,35,4.0,True,303,Unsatisfied
2252,Female,23,Chicago,Gold,2856.1,17,3.0,TRUE,248,Satisfied
5198,Male,40,Miami,Bronze,1148.16,30,1.1,FALSE,219,Unsatisfied
4090,Female,57,Chicago,Gold,265.28,37,4.3,TRUE,81,Unsatisfied
1635,Male,36,Los Angeles,Bronze,1587.11,22,2.2,FALSE,249,Satisfied
3276,Female,23,Chicago,Bronze,1745.19,30,2.3,FALSE,176,Unsatisfied
3998,Female,28,Chicago,Gold,2238.94,7,2.6,FALSE,23,Satisfied
4549,Male,46,Miami,Silver,126.17,36,2.3,FALSE,123,Satisfied
3428,Male,58,San Francisco,Silver,1630.33,29,1.8,TRUE,98,Unsatisfied
5453,Female,63,Miami,Gold,1574.22,17,4.6,FALSE,78,Satisfied
1434,Male,20,New York,Silver,438.77,2,3.5,True,364,Neutral
973,Male,68,Miami,Silver,990.31,24,2.5,True,5,Satisfied
4590,Male,27,Houston,Silver,643.39,28,2.2,FALSE,267,Unsatisfied
3748,Female,63,San Francisco,Silver,2679.65,35,3.3,TRUE,220,Neutral
687,Male,22,New York,Silver,1017.51,12,2.6,False,10,Neutral
3021,Female,53,New York,Silver,1015.09,31,3.4,TRUE,72,Unsatisfied
3954,Male,19,San Francisco,Silver,1061.17,4,3.0,FALSE,54,Unsatisfied
2738,Female,25,Houston,Silver,1828.19,4,3.6,FALSE,17,Satisfied
5282,Female,40,Chicago,Bronze,232.29,22,3.6,FALSE,102,Satisfied
4303,Female,68,Miami,Bronze,735.72,13,4.3,FALSE,352,Neutral
5054,Female,39,San Francisco,Silver,1332.26,49,4.8,TRUE,177,Neutral
1896,Male,24,Los Angeles,Bronze,1380.71,20,3.3,FALSE,107,Unsatisfied
1250,Male,58,Miami,Gold,1214.3,37,3.3,True,63,Neutral
2352,Male,52,Los Angeles,Bronze,1502.36,24,1.7,TRUE,173,Unsatisfied
6065,Female,46,Los Angeles,Gold,1325.57,10,2.8,FALSE,248,Neutral
1447,Male,40,Miami,Gold,775.72,47,3.9,False,243,Satisfied
5449,Female,28,Los Angeles,Gold,1377.87,5,3.7,FALSE,205,Unsatisfied
2253,Male,68,Miami,Silver,2091.48,1,4.8,FALSE,289,Unsatisfied
1168,Female,33,Chicago,Silver,2349.85,10,2.0,True,314,Unsatisfied
5608,Male,49,San Francisco,Gold,1882.12,27,3.7,TRUE,293,Neutral
3445,Male,27,San Francisco,Silver,1810.59,7,4.7,TRUE,241,Neutral
3497,Male,22,New York,Gold,2870.18,2,1.1,TRUE,201,Neutral
959,Female,33,Chicago,Silver,1537.49,18,3.7,False,104,Neutral
224,Male,29,San Francisco,Gold,1370.2,18,4.7,False,10,Satisfied
2376,Male,18,Miami,Silver,2337.71,35,4.3,FALSE,181,Neutral
6362,Female,56,New York,Bronze,399.64,24,1.6,FALSE,25,Unsatisfied
3248,Female,53,San Francisco,Silver,1860.65,13,1.4,TRUE,241,Neutral
3367,Female,23,Los Angeles,Silver,1513.37,20,1.5,FALSE,251,Unsatisfied
5981,Male,49,Los Angeles,Silver,2310.03,29,3.4,FALSE,291,Neutral
2990,Female,43,Los Angeles,Silver,230.99,33,1.0,TRUE,209,Neutral
1275,Female,35,Miami,Silver,2444.0,43,4.9,False,108,Unsatisfied
1010,Male,34,New York,Bronze,1835.04,3,1.0,True,79,Satisfied
5644,Female,30,Houston,Gold,2438.62,10,2.3,TRUE,34,Neutral
5963,Female,22,Los Angeles,Bronze,107.2,48,3.6,TRUE,100,Unsatisfied
5738,Male,46,San Francisco,Bronze,918.19,13,1.9,TRUE,273,Satisfied
2445,Male,69,Chicago,Gold,606.54,22,1.6,FALSE,32,Neutral
3447,Female,52,San Francisco,Bronze,1822.26,29,3.2,FALSE,180,Neutral
4664,Male,63,Houston,Bronze,1208.65,50,2.5,TRUE,315,Neutral
6157,Female,68,Miami,Bronze,1531.31,15,4.8,TRUE,313,Neutral
1610,Male,37,Miami,Gold,1180.47,18,1.8,TRUE,272,Neutral
1142,Female,64,New York,Silver,2482.24,26,3.8,False,141,Satisfied
5377,Male,46,Los Angeles,Silver,2930.08,36,4.3,TRUE,180,Unsatisfied
1713,Male,61,Miami,Silver,1052.74,39,1.5,FALSE,174,Satisfied
1608,Female,20,Miami,Silver,1557.96,27,4.5,TRUE,200,Neutral
2656,Female,37,Miami,Gold,2140.98,1,3.2,FALSE,120,Neutral
4229,Female,23,San Francisco,Gold,1310.99,1,3.3,TRUE,143,Satisfied
6035,Female,66,Los Angeles,Bronze,867.23,16,1.3,FALSE,14,Neutral
644,Female,37,Miami,Bronze,824.51,30,2.0,True,164,Satisfied
4542,Male,31,Los Angeles,Gold,143.0,25,2.6,TRUE,118,Satisfied
3444,Male,48,Houston,Bronze,452.74,20,3.9,FALSE,267,Satisfied
1259,Female,20,Miami,Bronze,1478.87,18,4.6,True,87,Unsatisfied
2685,Female,39,San Francisco,Bronze,2188.2,31,4.5,TRUE,201,Unsatisfied
2336,Female,41,San Francisco,Gold,1071.93,22,3.6,TRUE,124,Satisfied
3503,Female,18,Chicago,Silver,2198.17,7,1.4,FALSE,131,Satisfied
6106,Female,37,Miami,Gold,1006.72,47,1.8,FALSE,36,Unsatisfied
725,Male,19,Chicago,Bronze,705.12,40,3.2,True,252,Satisfied
947,Female,62,Chicago,Bronze,1510.5,12,3.1,True,316,Satisfied
798,Male,55,San Francisco,Bronze,321.86,5,1.3,False,235,Satisfied
5114,Female,37,Los Angeles,Bronze,2218.63,11,2.9,FALSE,90,Satisfied
2062,Male,21,Chicago,Gold,1255.17,9,1.5,TRUE,218,Satisfied
5546,Female,42,Los Angeles,Bronze,581.43,46,4.6,FALSE,262,Satisfied
488,Female,53,New York,Bronze,2867.42,39,2.3,False,152,Satisfied
4204,Female,40,Chicago,Gold,396.4,6,1.1,FALSE,76,Satisfied
4802,Male,38,Chicago,Bronze,2505.27,22,1.3,FALSE,170,Neutral
4164,Male,23,Chicago,Silver,2503.58,28,1.3,TRUE,62,Satisfied
3758,Female,65,Miami,Silver,748.95,4,2.7,TRUE,29,Unsatisfied
786,Female,40,Chicago,Silver,179.44,2,4.2,False,48,Neutral
3181,Male,44,San Francisco,Silver,2959.83,16,2.3,TRUE,360,Unsatisfied
2817,Male,40,Los Angeles,Bronze,2505.09,6,2.4,FALSE,336,Unsatisfied
1047,Male,47,Chicago,Silver,1493.54,35,2.6,False,206,Unsatisfied
2792,Female,35,Chicago,Gold,2866.37,13,3.8,TRUE,23,Satisfied
2697,Male,68,New York,Silver,871.16,34,5.0,FALSE,139,Neutral
4475,Female,30,Chicago,Silver,2635.91,24,3.1,TRUE,40,Satisfied
2137,Male,21,Chicago,Gold,2910.4,32,1.8,TRUE,50,Satisfied
6322,Male,63,Miami,Gold,821.27,27,4.9,FALSE,113,Neutral
6435,Female,48,Los Angeles,Gold,2047.21,44,3.6,FALSE,263,Satisfied
3218,Female,31,Houston,Gold,899.67,35,4.9,TRUE,52,Unsatisfied
5577,Female,44,New York,Silver,2368.54,3,3.0,TRUE,169,Satisfied
1798,Male,19,Miami,Bronze,2109.16,5,4.8,TRUE,340,Unsatisfied
1496,Female,58,New York,Silver,470.7,9,4.0,FALSE,7,Unsatisfied
5539,Female,34,Chicago,Silver,2565.2,26,3.7,FALSE,241,Neutral
6109,Female,36,San Francisco,Gold,2210.0,8,1.8,FALSE,305,Unsatisfied
1873,Female,39,Houston,Gold,708.46,10,1.3,FALSE,72,Satisfied
2745,Female,21,Los Angeles,Silver,2053.12,10,2.2,TRUE,214,Neutral
4180,Male,27,Los Angeles,Silver,553.39,18,3.6,TRUE,0,Unsatisfied
2488,Male,53,New York,Gold,1648.78,19,3.6,FALSE,124,Satisfied
1411,Male,66,Chicago,Bronze,2226.53,19,4.3,True,85,Unsatisfied
5634,Male,46,Los Angeles,Gold,1578.56,21,2.0,TRUE,185,Neutral
4957,Male,40,Houston,Gold,1571.56,40,1.9,FALSE,279,Neutral
398,Male,32,Miami,Silver,660.3,10,3.8,True,38,Unsatisfied
2160,Female,69,Miami,Silver,867.78,25,3.3,FALSE,198,Neutral
6443,Female,68,Houston,Silver,1285.09,30,2.9,TRUE,17,Unsatisfied
2186,Male,31,Miami,Gold,1709.05,11,1.4,TRUE,138,Satisfied
5999,Male,63,Miami,Bronze,345.22,43,2.7,TRUE,325,Satisfied
2221,Female,29,San Francisco,Silver,2310.6,37,3.8,FALSE,258,Neutral
1478,Male,54,San Francisco,Gold,2501.75,9,3.9,TRUE,340,Satisfied
5083,Male,29,Los Angeles,Silver,873.9,20,3.4,TRUE,22,Satisfied
4553,Female,58,Miami,Bronze,2924.12,26,2.4,FALSE,307,Unsatisfied
1443,Female,31,Chicago,Bronze,812.75,42,3.0,False,278,Neutral
2827,Female,36,Los Angeles,Gold,1584.73,23,3.6,TRUE,296,Unsatisfied
2953,Female,23,New York,Bronze,2470.58,40,2.0,TRUE,336,Unsatisfied
4782,Male,60,Houston,Gold,956.77,23,1.6,FALSE,148,Unsatisfied
3302,Male,50,Los Angeles,Bronze,372.71,46,2.6,TRUE,317,Satisfied
6213,Female,67,San Francisco,Silver,2433.61,28,1.3,FALSE,13,Neutral
2285,Male,20,New York,Bronze,1612.36,21,4.1,TRUE,246,Neutral
3861,Female,43,New York,Silver,767.18,22,5.0,TRUE,264,Unsatisfied
3334,Female,18,New York,Bronze,1851.09,46,2.1,FALSE,235,Satisfied
2643,Male,39,New York,Silver,1243.54,40,2.5,TRUE,92,Satisfied
2475,Female,38,Chicago,Bronze,1131.09,13,4.6,FALSE,115,Unsatisfied
3038,Female,51,Chicago,Silver,1401.66,22,3.0,FALSE,336,Satisfied
1274,Male,45,Chicago,Silver,1362.64,40,2.6,True,292,Unsatisfied
6127,Female,38,Houston,Silver,1805.55,44,4.1,TRUE,128,Satisfied
1689,Female,34,Miami,Silver,2494.97,27,1.1,FALSE,242,Neutral
5633,Male,57,Miami,Bronze,504.33,29,1.1,TRUE,356,Unsatisfied
3262,Male,49,Los Angeles,Silver,2427.22,1,4.7,FALSE,342,Unsatisfied
1732,Male,30,Los Angeles,Bronze,2449.9,43,2.6,FALSE,223,Satisfied
1387,Female,21,Los Angeles,Silver,2676.02,11,2.3,True,29,Satisfied
5558,Male,50,New York,Bronze,2052.18,41,2.3,TRUE,163,Neutral
5145,Male,32,New York,Bronze,806.98,15,4.0,FALSE,314,Neutral
2228,Female,21,San Francisco,Bronze,1021.24,37,3.8,FALSE,161,Neutral
1445,Female,68,San Francisco,Gold,1846.58,39,4.9,False,68,Unsatisfied
1501,Female,51,New York,Gold,1189.69,42,2.1,TRUE,9,Neutral
1403,Female,31,Chicago,Gold,371.91,32,4.1,False,232,Satisfied
3694,Male,51,Miami,Silver,1914.87,24,3.5,FALSE,280,Neutral
1490,Male,50,Miami,Silver,2877.98,36,2.0,FALSE,302,Satisfied
692,Male,67,Houston,Gold,1290.31,3,3.3,True,107,Unsatisfied
5287,Female,70,Los Angeles,Gold,1179.22,19,2.7,FALSE,139,Satisfied
1041,Female,60,New York,Gold,2143.54,43,3.3,False,190,Neutral
6307,Female,29,San Francisco,Bronze,2913.3,30,4.3,FALSE,157,Satisfied
4176,Male,52,Miami,Silver,2416.62,35,1.9,FALSE,172,Neutral
6220,Female,60,New York,Bronze,1289.93,14,2.7,TRUE,283,Satisfied
3836,Male,46,Miami,Gold,376.35,12,3.0,TRUE,196,Satisfied
3373,Female,63,Los Angeles,Silver,1639.61,30,1.9,TRUE,347,Neutral
2638,Male,45,San Francisco,Gold,2751.71,17,1.0,TRUE,54,Unsatisfied
3128,Male,25,Houston,Gold,2552.64,34,4.6,FALSE,158,Satisfied
4663,Male,60,Chicago,Gold,1948.36,12,1.4,FALSE,286,Unsatisfied
694,Male,46,San Francisco,Bronze,2195.44,28,3.8,False,83,Neutral
6187,Male,42,Houston,Bronze,973.81,46,2.2,TRUE,284,Satisfied
1409,Female,69,Chicago,Silver,2556.55,43,2.7,True,253,Unsatisfied
4992,Male,41,Los Angeles,Gold,1549.7,8,1.7,TRUE,78,Satisfied
5877,Female,67,Houston,Gold,1726.37,41,4.7,FALSE,337,Unsatisfied
5064,Female,24,San Francisco,Silver,158.07,20,1.3,FALSE,134,Unsatisfied
4691,Female,49,Los Angeles,Silver,1590.26,27,3.7,FALSE,310,Neutral
350,Male,32,Miami,Silver,690.3,10,3.8,True,34,Unsatisfied
2907,Female,36,Los Angeles,Gold,212.66,23,4.1,FALSE,86,Unsatisfied
3857,Male,27,San Francisco,Gold,1739.74,22,3.1,TRUE,154,Satisfied
6000,Male,45,Houston,Bronze,1830.14,37,4.9,FALSE,356,Satisfied
1882,Female,22,Los Angeles,Bronze,2351.49,22,3.9,FALSE,16,Satisfied
2215,Female,52,New York,Gold,1131.99,42,1.7,FALSE,282,Satisfied
316,Female,31,New York,Gold,1130.6,15,4.5,True,26,Satisfied
5557,Female,55,New York,Silver,1074.75,3,4.8,TRUE,271,Satisfied
6145,Female,23,New York,Bronze,1721.39,47,3.3,TRUE,123,Neutral
1055,Male,51,San Francisco,Bronze,2647.07,42,1.6,True,152,Satisfied
846,Male,52,San Francisco,Bronze,1254.79,14,1.6,False,116,Satisfied
4408,Female,66,Los Angeles,Bronze,857.06,36,1.3,FALSE,125,Neutral
2495,Male,54,Los Angeles,Gold,1610.51,18,1.2,FALSE,166,Unsatisfied
950,Female,45,Houston,Silver,2172.82,17,2.0,True,14,Satisfied
3410,Male,35,Houston,Bronze,2582.12,9,1.2,TRUE,270,Neutral
1401,Male,35,Los Angeles,Silver,734.82,34,3.3,True,344,Satisfied
720,Male,66,Miami,Gold,1754.71,46,1.1,True,263,Satisfied
4213,Female,60,San Francisco,Silver,2435.49,18,4.7,TRUE,293,Neutral
758,Male,27,San Francisco,Silver,1300.2,26,2.1,True,194,Unsatisfied
3498,Female,30,Chicago,Gold,2651.39,21,3.6,TRUE,223,Neutral
5500,Male,51,New York,Gold,1341.39,18,4.8,FALSE,155,Unsatisfied
3286,Female,63,New York,Silver,2244.46,15,2.9,TRUE,44,Satisfied
4172,Female,53,Chicago,Bronze,1335.87,34,3.6,FALSE,165,Neutral
4455,Male,55,Los Angeles,Gold,1951.0,31,2.2,TRUE,13,Unsatisfied
5008,Male,62,Houston,Bronze,1420.15,37,3.9,TRUE,173,Unsatisfied
2281,Female,38,Miami,Silver,847.37,48,4.3,FALSE,234,Unsatisfied
4410,Female,64,Houston,Silver,1690.57,31,3.2,TRUE,107,Satisfied
1026,Male,21,Houston,Silver,2459.08,26,3.1,True,323,Satisfied
591,Male,27,Los Angeles,Gold,1300.75,11,1.1,False,131,Unsatisfied
2339,Female,28,Chicago,Bronze,2647.24,42,2.9,FALSE,113,Unsatisfied
3130,Female,46,Chicago,Bronze,2874.73,36,2.0,TRUE,84,Neutral
1722,Male,49,Houston,Bronze,2888.59,12,2.0,FALSE,171,Satisfied
1172,Female,39,San Francisco,Bronze,1372.29,43,2.0,False,289,Neutral
1258,Female,46,Miami,Silver,388.17,12,1.3,True,4,Neutral
1529,Male,29,New York,Gold,948.29,40,1.6,TRUE,0,Neutral
3018,Male,60,Chicago,Bronze,514.79,15,1.4,TRUE,74,Neutral
2294,Male,46,San Francisco,Silver,1568.54,11,1.4,FALSE,104,Unsatisfied
886,Female,61,Miami,Bronze,2036.34,29,3.4,True,196,Neutral
913,Female,30,San Francisco,Bronze,2718.39,29,1.1,False,197,Satisfied
5741,Female,31,Chicago,Bronze,1634.66,9,2.1,TRUE,158,Neutral
148,Female,36,Houston,Bronze,470.5,8,3.0,False,18,Neutral
1885,Female,28,Chicago,Silver,1601.32,42,2.0,FALSE,249,Satisfied
5765,Male,39,New York,Gold,284.42,46,4.5,FALSE,332,Neutral
5856,Female,31,Miami,Bronze,2151.27,27,3.6,FALSE,104,Neutral
1870,Female,62,Chicago,Bronze,238.67,20,1.6,FALSE,16,Unsatisfied
4009,Male,35,Miami,Gold,1182.43,21,1.4,FALSE,268,Satisfied
682,Male,57,Miami,Gold,1889.15,2,1.8,True,164,Satisfied
3429,Male,19,Los Angeles,Silver,690.68,35,3.2,TRUE,139,Satisfied
5798,Female,48,Los Angeles,Gold,870.77,34,2.4,FALSE,332,Unsatisfied
690,Male,20,Los Angeles,Silver,252.4,23,1.4,True,116,Unsatisfied
2291,Male,22,New York,Bronze,985.79,43,2.6,FALSE,74,Neutral
3881,Female,70,Miami,Bronze,2582.97,3,1.8,FALSE,162,Unsatisfied
5977,Male,49,Miami,Bronze,1000.53,47,3.0,FALSE,345,Neutral
1240,Male,29,New York,Silver,2189.7,48,2.6,True,104,Unsatisfied
3751,Female,19,San Francisco,Gold,335.68,13,4.0,TRUE,152,Neutral
5668,Male,39,New York,Bronze,877.31,37,4.6,FALSE,148,Satisfied
3850,Female,68,Chicago,Silver,185.97,21,1.4,TRUE,156,Neutral
5445,Female,29,Miami,Silver,726.52,6,3.2,FALSE,182,Neutral
3105,Male,26,Miami,Silver,1787.46,7,3.8,FALSE,145,Satisfied
4352,Female,27,Los Angeles,Silver,2017.26,29,4.8,TRUE,348,Unsatisfied
2103,Male,41,Miami,Gold,2151.97,39,1.4,TRUE,354,Neutral
2149,Male,38,Chicago,Bronze,848.79,9,4.7,TRUE,264,Unsatisfied
3432,Male,45,New York,Silver,1956.98,43,3.2,TRUE,89,Neutral
5258,Male,42,Miami,Bronze,1079.71,40,4.9,TRUE,199,Satisfied
5089,Female,64,Chicago,Bronze,2340.36,43,1.9,FALSE,198,Satisfied
149,Female,30,New York,Gold,1180.8,16,4.7,True,19,Satisfied
6409,Male,43,New York,Bronze,754.43,42,1.0,TRUE,34,Satisfied
342,Female,43,Chicago,Bronze,525.75,9,3.3,True,40,Unsatisfied
2051,Male,29,Miami,Silver,2814.66,22,3.5,FALSE,247,Satisfied
1269,Male,55,New York,Silver,2112.31,23,1.6,False,7,Unsatisfied
4218,Male,21,Los Angeles,Bronze,1335.69,26,2.7,TRUE,332,Neutral
4955,Male,59,Los Angeles,Bronze,960.96,24,1.1,TRUE,66,Satisfied
4194,Female,51,San Francisco,Bronze,2453.69,14,3.7,TRUE,96,Satisfied
3795,Female,58,Chicago,Silver,728.98,44,2.2,FALSE,79,Neutral
912,Female,60,Los Angeles,Gold,893.96,16,4.9,True,45,Unsatisfied
1727,Male,23,Miami,Gold,335.95,20,1.5,FALSE,306,Satisfied
3992,Male,70,Houston,Silver,2057.49,35,4.1,FALSE,271,Unsatisfied
5803,Female,30,Los Angeles,Silver,563.88,21,4.9,TRUE,58,Satisfied
2709,Female,21,Miami,Gold,522.77,8,2.0,FALSE,288,Unsatisfied
2359,Female,41,New York,Bronze,2674.07,32,3.1,FALSE,156,Unsatisfied
2340,Male,18,Chicago,Bronze,2008.19,5,2.4,FALSE,355,Satisfied
2706,Male,60,Miami,Bronze,2990.76,4,2.4,TRUE,339,Unsatisfied
6184,Female,48,New York,Bronze,2982.88,5,4.8,FALSE,135,Neutral
4262,Female,44,Los Angeles,Bronze,1319.46,40,4.1,FALSE,87,Satisfied
1060,Female,55,Houston,Gold,2823.8,48,1.9,True,10,Unsatisfied
458,Female,42,Chicago,Silver,2200.73,33,3.2,True,2,Unsatisfied
236,Male,28,San Francisco,Gold,1490.1,21,4.9,False,9,Satisfied
4310,Male,53,San Francisco,Bronze,2715.27,33,1.1,TRUE,188,Unsatisfied
867,Male,45,Los Angeles,Bronze,1105.77,14,1.8,False,85,Neutral
586,Female,33,Houston,Bronze,1537.26,42,2.0,True,176,Satisfied
3245,Female,24,Los Angeles,Bronze,763.64,22,4.8,FALSE,253,Unsatisfied
3898,Male,33,New York,Silver,156.49,26,2.0,TRUE,294,Neutral
3960,Male,47,Los Angeles,Gold,2895.61,12,1.3,TRUE,289,Satisfied
4702,Male,66,New York,Bronze,1810.79,33,1.3,TRUE,308,Unsatisfied
1831,Female,35,Houston,Bronze,1476.08,3,1.0,FALSE,254,Unsatisfied
5985,Female,36,Miami,Silver,2321.47,4,4.7,FALSE,34,Unsatisfied
4190,Male,63,Los Angeles,Bronze,1827.46,8,1.3,TRUE,364,Satisfied
937,Female,34,Los Angeles,Silver,1507.2,35,2.9,True,141,Unsatisfied
642,Male,46,San Francisco,Bronze,1364.7,44,3.3,True,120,Satisfied
2526,Male,23,New York,Gold,1124.25,26,2.6,FALSE,178,Neutral
5406,Male,26,New York,Silver,1358.2,14,2.9,TRUE,259,Unsatisfied
2255,Male,50,Chicago,Gold,2001.02,16,3.8,FALSE,195,Satisfied
674,Male,68,Chicago,Bronze,2773.71,45,4.4,False,241,Neutral
5024,Female,68,Miami,Silver,1615.43,16,2.7,TRUE,364,Unsatisfied
3936,Male,37,Los Angeles,Silver,1681.88,3,2.3,TRUE,309,Neutral
860,Male,35,Miami,Silver,1844.8,3,3.0,True,5,Neutral
2891,Female,21,Los Angeles,Silver,190.95,11,1.0,FALSE,272,Neutral
5849,Female,61,Miami,Gold,479.86,50,2.2,TRUE,200,Satisfied
4867,Female,48,Los Angeles,Gold,929.98,44,2.1,TRUE,50,Unsatisfied
823,Female,56,Miami,Bronze,1447.75,42,1.3,False,79,Neutral
5212,Male,48,Chicago,Gold,2551.31,24,2.3,FALSE,8,Satisfied
1489,Male,46,Miami,Bronze,2511.62,2,4.2,TRUE,291,Satisfied
1277,Female,26,Miami,Silver,1060.44,36,1.7,True,60,Unsatisfied
1349,Female,31,San Francisco,Silver,1596.19,42,2.2,False,104,Unsatisfied
562,Male,19,New York,Gold,449.57,14,4.2,True,315,Unsatisfied
4340,Male,59,Los Angeles,Bronze,1758.09,47,3.0,TRUE,153,Satisfied
724,Female,64,New York,Silver,1711.46,15,4.2,False,59,Unsatisfied
4292,Male,46,San Francisco,Bronze,1067.92,38,1.9,FALSE,178,Unsatisfied
1469,Male,50,Chicago,Silver,862.78,36,4.8,TRUE,268,Neutral
262,Female,36,Houston,Bronze,460.5,8,3.1,False,19,Neutral
4587,Male,35,Los Angeles,Bronze,1578.51,3,2.3,TRUE,115,Unsatisfied
